sys_time,e_fr,e_fl,e_rr,e_rl
2022-06-15 12:14:03.154713,-7439,8332,8437,-8135
2022-06-15 12:14:03.268435,-7439,8332,8437,-8135
2022-06-15 12:14:03.268435,-7439,8332,8437,-8135
2022-06-15 12:14:03.268927,-7439,8332,8437,-8135
2022-06-15 12:14:03.268927,-7439,8332,8437,-8135
2022-06-15 12:14:03.268927,-7439,8332,8437,-8135
2022-06-15 12:14:03.269429,-7439,8332,8437,-8135
2022-06-15 12:14:03.269429,-7439,8332,8437,-8135
2022-06-15 12:14:03.269429,-7439,8332,8437,-8135
2022-06-15 12:14:03.269929,-7439,8332,8437,-8135
2022-06-15 12:14:03.269929,-7439,8332,8437,-8135
2022-06-15 12:14:03.269929,-7439,8332,8437,-8135
2022-06-15 12:14:03.270429,-7439,8332,8437,-8135
2022-06-15 12:14:03.358474,-7439,8332,8437,-8135
2022-06-15 12:14:03.358474,-7439,8332,8437,-8135
2022-06-15 12:14:03.358919,-7439,8332,8437,-8135
2022-06-15 12:14:03.358919,-7439,8332,8437,-8135
2022-06-15 12:14:03.358919,-7439,8332,8437,-8135
2022-06-15 12:14:03.359393,-7439,8332,8437,-8135
2022-06-15 12:14:03.359393,-7439,8332,8437,-8135
2022-06-15 12:14:03.359393,-7439,8332,8437,-8135
2022-06-15 12:14:03.359393,-7439,8332,8437,-8135
2022-06-15 12:14:03.359893,-7439,8332,8437,-8135
2022-06-15 12:14:03.359893,-7439,8332,8437,-8135
2022-06-15 12:14:03.473311,-7439,8332,8437,-8135
2022-06-15 12:14:03.473311,-7439,8332,8437,-8135
2022-06-15 12:14:03.473840,-7439,8332,8437,-8135
2022-06-15 12:14:03.473840,-7439,8332,8437,-8135
